fpr,tpr
0.0,0.0
0.0,0.0007142857142857143
0.0,0.005
0.0008223684210526315,0.005
0.0008223684210526315,0.013571428571428571
0.001644736842105263,0.013571428571428571
0.001644736842105263,0.019285714285714285
0.003289473684210526,0.019285714285714285
0.003289473684210526,0.022857142857142857
0.004111842105263158,0.022857142857142857
0.004111842105263158,0.024285714285714285
0.005756578947368421,0.024285714285714285
0.005756578947368421,0.03571428571428571
0.006578947368421052,0.03571428571428571
0.006578947368421052,0.03857142857142857
0.007401315789473684,0.03857142857142857
0.007401315789473684,0.039285714285714285
0.009046052631578948,0.039285714285714285
0.009046052631578948,0.045714285714285714
0.009868421052631578,0.045714285714285714
0.009868421052631578,0.047142857142857146
0.01069078947368421,0.047142857142857146
0.01069078947368421,0.047857142857142855
0.012335526315789474,0.047857142857142855
0.012335526315789474,0.05142857142857143
0.013980263157894737,0.05142857142857143
0.013980263157894737,0.052142857142857144
0.014802631578947368,0.052142857142857144
0.014802631578947368,0.055714285714285716
0.015625,0.055714285714285716
0.015625,0.06142857142857143
0.01644736842105263,0.06142857142857143
0.01644736842105263,0.06857142857142857
0.017269736842105265,0.06857142857142857
0.017269736842105265,0.07285714285714286
0.018092105263157895,0.07285714285714286
0.018092105263157895,0.07714285714285714
0.018914473684210526,0.07714285714285714
0.018914473684210526,0.08142857142857143
0.02055921052631579,0.08142857142857143
0.02055921052631579,0.08357142857142857
0.02138157894736842,0.08357142857142857
0.02138157894736842,0.09
0.023026315789473683,0.09
0.023026315789473683,0.09642857142857143
0.023848684210526317,0.09642857142857143
0.023848684210526317,0.09714285714285714
0.02631578947368421,0.09714285714285714
0.02631578947368421,0.09857142857142857
0.027138157894736843,0.09857142857142857
0.027138157894736843,0.1
0.027960526315789474,0.1
0.027960526315789474,0.10428571428571429
0.028782894736842105,0.10428571428571429
0.028782894736842105,0.11214285714285714
0.03042763157894737,0.11214285714285714
0.03042763157894737,0.115
0.03125,0.115
0.03125,0.12071428571428572
0.032072368421052634,0.12071428571428572
0.032072368421052634,0.12214285714285714
0.03289473684210526,0.12214285714285714
0.03289473684210526,0.12714285714285714
0.033717105263157895,0.12714285714285714
0.033717105263157895,0.13071428571428573
0.03453947368421053,0.13071428571428573
0.03453947368421053,0.13357142857142856
0.03618421052631579,0.13357142857142856
0.03618421052631579,0.135
0.03700657894736842,0.135
0.03700657894736842,0.1357142857142857
0.03782894736842105,0.1357142857142857
0.03782894736842105,0.13785714285714284
0.038651315789473686,0.13785714285714284
0.038651315789473686,0.13857142857142857
0.039473684210526314,0.13857142857142857
0.039473684210526314,0.14
0.04029605263157895,0.14
0.04029605263157895,0.14285714285714285
0.04111842105263158,0.14285714285714285
0.04111842105263158,0.1457142857142857
0.04194078947368421,0.1457142857142857
0.04194078947368421,0.14714285714285713
0.04276315789473684,0.14714285714285713
0.04276315789473684,0.15071428571428572
0.044407894736842105,0.15071428571428572
0.044407894736842105,0.155
0.04523026315789474,0.155
0.04523026315789474,0.15714285714285714
0.046052631578947366,0.15714285714285714
0.046052631578947366,0.15928571428571428
0.046875,0.15928571428571428
0.046875,0.16
0.047697368421052634,0.16
0.047697368421052634,0.16357142857142856
0.04851973684210526,0.16357142857142856
0.04851973684210526,0.1657142857142857
0.049342105263157895,0.1657142857142857
0.049342105263157895,0.17
0.05098684210526316,0.17
0.05098684210526316,0.175
0.05180921052631579,0.175
0.05180921052631579,0.17714285714285713
0.05263157894736842,0.17714285714285713
0.05263157894736842,0.18714285714285714
0.054276315789473686,0.18714285714285714
0.054276315789473686,0.18857142857142858
0.055098684210526314,0.18857142857142858
0.055098684210526314,0.19142857142857142
0.05592105263157895,0.19142857142857142
0.05592105263157895,0.19428571428571428
0.05674342105263158,0.19428571428571428
0.05674342105263158,0.195
0.05756578947368421,0.195
0.05756578947368421,0.19857142857142857
0.05838815789473684,0.19857142857142857
0.05838815789473684,0.205
0.060032894736842105,0.205
0.060032894736842105,0.20857142857142857
0.061677631578947366,0.20857142857142857
0.061677631578947366,0.21071428571428572
0.06332236842105263,0.21071428571428572
0.06332236842105263,0.21142857142857144
0.06414473684210527,0.21142857142857144
0.06414473684210527,0.21285714285714286
0.0649671052631579,0.21285714285714286
0.0649671052631579,0.21357142857142858
0.06578947368421052,0.21357142857142858
0.06578947368421052,0.215
0.06661184210526316,0.215
0.06661184210526316,0.21714285714285714
0.06743421052631579,0.21714285714285714
0.06743421052631579,0.21857142857142858
0.06825657894736842,0.21857142857142858
0.06825657894736842,0.22071428571428572
0.06907894736842106,0.22071428571428572
0.06907894736842106,0.2257142857142857
0.07072368421052631,0.2257142857142857
0.07072368421052631,0.22642857142857142
0.07154605263157894,0.22642857142857142
0.07154605263157894,0.2307142857142857
0.07236842105263158,0.2307142857142857
0.07236842105263158,0.23142857142857143
0.07319078947368421,0.23142857142857143
0.07319078947368421,0.23214285714285715
0.07401315789473684,0.23214285714285715
0.07401315789473684,0.24
0.07483552631578948,0.24
0.07483552631578948,0.24142857142857144
0.0756578947368421,0.24142857142857144
0.0756578947368421,0.24214285714285713
0.07730263157894737,0.24214285714285713
0.07730263157894737,0.24571428571428572
0.07894736842105263,0.24571428571428572
0.07894736842105263,0.24642857142857144
0.07976973684210527,0.24642857142857144
0.07976973684210527,0.24928571428571428
0.0805921052631579,0.24928571428571428
0.0805921052631579,0.25142857142857145
0.08141447368421052,0.25142857142857145
0.08141447368421052,0.2542857142857143
0.08223684210526316,0.2542857142857143
0.08223684210526316,0.25642857142857145
0.08305921052631579,0.25642857142857145
0.08305921052631579,0.25857142857142856
0.08388157894736842,0.25857142857142856
0.08388157894736842,0.2621428571428571
0.08634868421052631,0.2621428571428571
0.08634868421052631,0.265
0.08717105263157894,0.265
0.08717105263157894,0.2664285714285714
0.08799342105263158,0.2664285714285714
0.08799342105263158,0.2671428571428571
0.08881578947368421,0.2671428571428571
0.08881578947368421,0.26785714285714285
0.0912828947368421,0.26785714285714285
0.0912828947368421,0.26857142857142857
0.09210526315789473,0.26857142857142857
0.09210526315789473,0.2692857142857143
0.09457236842105263,0.2692857142857143
0.09457236842105263,0.27
0.09539473684210527,0.27
0.09539473684210527,0.27071428571428574
0.0962171052631579,0.27071428571428574
0.0962171052631579,0.275
0.09703947368421052,0.275
0.09703947368421052,0.27714285714285714
0.09868421052631579,0.27714285714285714
0.09868421052631579,0.2892857142857143
0.09950657894736842,0.2892857142857143
0.09950657894736842,0.29
0.10032894736842106,0.29
0.10032894736842106,0.29285714285714287
0.10115131578947369,0.29285714285714287
0.10115131578947369,0.29428571428571426
0.10361842105263158,0.29428571428571426
0.10361842105263158,0.29714285714285715
0.10444078947368421,0.29714285714285715
0.10444078947368421,0.2978571428571429
0.10526315789473684,0.2978571428571429
0.10526315789473684,0.3
0.10608552631578948,0.3
0.10608552631578948,0.30214285714285716
0.1069078947368421,0.30214285714285716
0.1069078947368421,0.30357142857142855
0.10855263157894737,0.30357142857142855
0.10855263157894737,0.3107142857142857
0.109375,0.3107142857142857
0.109375,0.31142857142857144
0.11019736842105263,0.31142857142857144
0.11019736842105263,0.31214285714285717
0.1118421052631579,0.31214285714285717
0.1118421052631579,0.3171428571428571
0.11266447368421052,0.3171428571428571
0.11266447368421052,0.32071428571428573
0.11595394736842106,0.32071428571428573
0.11595394736842106,0.3242857142857143
0.11677631578947369,0.3242857142857143
0.11677631578947369,0.32571428571428573
0.11842105263157894,0.32571428571428573
0.11842105263157894,0.32857142857142857
0.11924342105263158,0.32857142857142857
0.11924342105263158,0.3292857142857143
0.12088815789473684,0.3292857142857143
0.12088815789473684,0.33
0.12171052631578948,0.33
0.12171052631578948,0.33071428571428574
0.1225328947368421,0.33071428571428574
0.1225328947368421,0.3314285714285714
0.12335526315789473,0.3314285714285714
0.12335526315789473,0.3342857142857143
0.12417763157894737,0.3342857142857143
0.12417763157894737,0.335
0.125,0.335
0.125,0.3357142857142857
0.12664473684210525,0.3357142857142857
0.12664473684210525,0.33714285714285713
0.12746710526315788,0.33714285714285713
0.12746710526315788,0.34
0.12828947368421054,0.34
0.12828947368421054,0.3407142857142857
0.12911184210526316,0.3407142857142857
0.12911184210526316,0.34214285714285714
0.13075657894736842,0.34214285714285714
0.13075657894736842,0.34285714285714286
0.13240131578947367,0.34285714285714286
0.13240131578947367,0.3435714285714286
0.13322368421052633,0.3435714285714286
0.13322368421052633,0.345
0.13486842105263158,0.345
0.13486842105263158,0.3464285714285714
0.1356907894736842,0.3464285714285714
0.1356907894736842,0.34714285714285714
0.13651315789473684,0.34714285714285714
0.13651315789473684,0.3485714285714286
0.13733552631578946,0.3485714285714286
0.13733552631578946,0.3535714285714286
0.13898026315789475,0.3535714285714286
0.13898026315789475,0.3557142857142857
0.13980263157894737,0.3557142857142857
0.13980263157894737,0.3607142857142857
0.140625,0.3607142857142857
0.140625,0.36214285714285716
0.14144736842105263,0.36214285714285716
0.14144736842105263,0.36642857142857144
0.14226973684210525,0.36642857142857144
0.14226973684210525,0.3678571428571429
0.14309210526315788,0.3678571428571429
0.14309210526315788,0.3692857142857143
0.14391447368421054,0.3692857142857143
0.14391447368421054,0.37642857142857145
0.14473684210526316,0.37642857142857145
0.14473684210526316,0.3842857142857143
0.14802631578947367,0.3842857142857143
0.14802631578947367,0.385
0.14967105263157895,0.385
0.14967105263157895,0.3871428571428571
0.15049342105263158,0.3871428571428571
0.15049342105263158,0.3892857142857143
0.15296052631578946,0.3892857142857143
0.15296052631578946,0.39357142857142857
0.15460526315789475,0.39357142857142857
0.15460526315789475,0.3942857142857143
0.15542763157894737,0.3942857142857143
0.15542763157894737,0.39714285714285713
0.15625,0.39714285714285713
0.15625,0.39785714285714285
0.15707236842105263,0.39785714285714285
0.15707236842105263,0.3985714285714286
0.15789473684210525,0.3985714285714286
0.15789473684210525,0.4
0.15871710526315788,0.4
0.15871710526315788,0.40285714285714286
0.16282894736842105,0.40285714285714286
0.16282894736842105,0.4042857142857143
0.16529605263157895,0.4042857142857143
0.16529605263157895,0.4064285714285714
0.16611842105263158,0.4064285714285714
0.16611842105263158,0.4085714285714286
0.16776315789473684,0.4085714285714286
0.16776315789473684,0.4114285714285714
0.17105263157894737,0.4114285714285714
0.17105263157894737,0.4164285714285714
0.171875,0.4164285714285714
0.171875,0.4185714285714286
0.17516447368421054,0.4185714285714286
0.17516447368421054,0.42142857142857143
0.17598684210526316,0.42142857142857143
0.17598684210526316,0.4257142857142857
0.1768092105263158,0.4257142857142857
0.1768092105263158,0.42857142857142855
0.17763157894736842,0.42857142857142855
0.17763157894736842,0.42928571428571427
0.17845394736842105,0.42928571428571427
0.17845394736842105,0.43142857142857144
0.17927631578947367,0.43142857142857144
0.17927631578947367,0.43857142857142856
0.18009868421052633,0.43857142857142856
0.18009868421052633,0.4392857142857143
0.18092105263157895,0.4392857142857143
0.18092105263157895,0.4421428571428571
0.18174342105263158,0.4421428571428571
0.18174342105263158,0.4492857142857143
0.18421052631578946,0.4492857142857143
0.18421052631578946,0.45
0.18503289473684212,0.45
0.18503289473684212,0.45285714285714285
0.18585526315789475,0.45285714285714285
0.18585526315789475,0.45571428571428574
0.18667763157894737,0.45571428571428574
0.18667763157894737,0.4664285714285714
0.18832236842105263,0.4664285714285714
0.18832236842105263,0.4685714285714286
0.18914473684210525,0.4685714285714286
0.18914473684210525,0.4692857142857143
0.18996710526315788,0.4692857142857143
0.18996710526315788,0.48214285714285715
0.19078947368421054,0.48214285714285715
0.19078947368421054,0.48714285714285716
0.19161184210526316,0.48714285714285716
0.19161184210526316,0.4907142857142857
0.1924342105263158,0.4907142857142857
0.1924342105263158,0.49357142857142855
0.19325657894736842,0.49357142857142855
0.19325657894736842,0.4942857142857143
0.19407894736842105,0.4942857142857143
0.19407894736842105,0.49642857142857144
0.19654605263157895,0.49642857142857144
0.19654605263157895,0.49785714285714283
0.1981907894736842,0.49785714285714283
0.1981907894736842,0.49857142857142855
0.19901315789473684,0.49857142857142855
0.19901315789473684,0.5007142857142857
0.19983552631578946,0.5007142857142857
0.19983552631578946,0.5014285714285714
0.20148026315789475,0.5014285714285714
0.20148026315789475,0.5028571428571429
0.20230263157894737,0.5028571428571429
0.20230263157894737,0.5035714285714286
0.203125,0.5035714285714286
0.203125,0.5042857142857143
0.20559210526315788,0.5042857142857143
0.20559210526315788,0.5057142857142857
0.20641447368421054,0.5057142857142857
0.20641447368421054,0.5064285714285715
0.20723684210526316,0.5064285714285715
0.20723684210526316,0.5107142857142857
0.2080592105263158,0.5107142857142857
0.2080592105263158,0.5114285714285715
0.21052631578947367,0.5114285714285715
0.21052631578947367,0.5142857142857142
0.21134868421052633,0.5142857142857142
0.21134868421052633,0.5157142857142857
0.21217105263157895,0.5157142857142857
0.21217105263157895,0.5171428571428571
0.21299342105263158,0.5171428571428571
0.21299342105263158,0.52
0.2138157894736842,0.52
0.2138157894736842,0.5221428571428571
0.21463815789473684,0.5221428571428571
0.21463815789473684,0.5228571428571429
0.21546052631578946,0.5228571428571429
0.21546052631578946,0.5242857142857142
0.21628289473684212,0.5242857142857142
0.21628289473684212,0.525
0.21710526315789475,0.525
0.21710526315789475,0.5264285714285715
0.21875,0.5264285714285715
0.21875,0.5271428571428571
0.22121710526315788,0.5271428571428571
0.22121710526315788,0.53
0.22286184210526316,0.53
0.22286184210526316,0.5307142857142857
0.2236842105263158,0.5307142857142857
0.2236842105263158,0.5371428571428571
0.22615131578947367,0.5371428571428571
0.22615131578947367,0.5385714285714286
0.22697368421052633,0.5385714285714286
0.22697368421052633,0.54
0.22861842105263158,0.54
0.22861842105263158,0.5414285714285715
0.23190789473684212,0.5414285714285715
0.23190789473684212,0.5421428571428571
0.23273026315789475,0.5421428571428571
0.23273026315789475,0.5428571428571428
0.23355263157894737,0.5428571428571428
0.23355263157894737,0.5478571428571428
0.234375,0.5478571428571428
0.234375,0.55
0.23601973684210525,0.55
0.23601973684210525,0.5528571428571428
0.23684210526315788,0.5528571428571428
0.23684210526315788,0.5542857142857143
0.23848684210526316,0.5542857142857143
0.23848684210526316,0.555
0.24177631578947367,0.555
0.24177631578947367,0.5578571428571428
0.24259868421052633,0.5578571428571428
0.24259868421052633,0.5592857142857143
0.24424342105263158,0.5592857142857143
