precision,recall,threshold
0.5351681957186545,1.0,0.0944044951496755
0.5353728489483748,1.0,0.11015396448757175
0.5355776587605203,1.0,0.11417720740153063
0.5357826253348641,1.0,0.11573162296021057
0.5359877488514548,1.0,0.11648565127580836
0.5361930294906166,1.0,0.11833981129416644
0.5363984674329502,1.0,0.11909090611245257
0.536604062859333,1.0,0.12048357427401402
0.5368098159509203,1.0,0.12389759404180056
0.5370157268891446,1.0,0.12460047082707275
0.5372217958557176,1.0,0.1257830221356883
0.5374280230326296,1.0,0.12609443798449707
0.5376344086021505,1.0,0.12791632233743383
0.5378409527468305,1.0,0.12842266654066234
0.5380476556495004,1.0,0.13307812202215424
0.5382545174932718,1.0,0.1333141680742499
0.5384615384615384,1.0,0.13336187848925385
0.5386687187379762,1.0,0.13619661389718318
0.5388760585065435,1.0,0.13797481815535764
0.5390835579514824,1.0,0.13824529744877478
0.539291217257319,1.0,0.1402551356471252
0.5394990366088632,1.0,0.14152755955101465
0.5397070161912105,1.0,0.14209677038025614
0.5399151561897416,1.0,0.14221750888711576
0.5401234567901234,1.0,0.1437170040861407
0.5403319181783095,1.0,0.14504956827564727
0.5405405405405406,1.0,0.14604266842372512
0.540749324063345,1.0,0.1475317622627509
0.5409582689335394,1.0,0.14864910060522715
0.5411673753382296,1.0,0.15091479817444572
0.5413766434648105,1.0,0.1551679579727564
0.5415860735009671,1.0,0.1557254602838334
0.541795665634675,1.0,0.15695956276002945
0.5420054200542005,1.0,0.15997301697017544
0.5422153369481022,1.0,0.16424791103684383
0.5424254165052306,1.0,0.1654443835327439
0.5426356589147286,1.0,0.16656751000756212
0.5428460643660333,1.0,0.1675815069798823
0.5430566330488751,1.0,0.1676551519435396
0.543267365153279,1.0,0.16854577931016462
0.5430900621118012,0.9992857142857143,0.16866851894389517
0.5433009708737864,0.9992857142857143,0.17316709775553096
0.5435120435120435,0.9992857142857143,0.17368098253595213
0.5437232802176448,0.9992857142857143,0.17373806313693657
0.5439346811819595,0.9992857142857143,0.17393154690116605
0.544146246596655,0.9992857142857143,0.17879360124859814
0.5443579766536965,0.9992857142857143,0.18072181445368127
0.5445698715453484,0.9992857142857143,0.18472888144222915
0.5447819314641744,0.9992857142857143,0.18676981223088057
0.5449941566030385,0.9992857142857143,0.18852921302907377
0.5452065471551052,0.9992857142857143,0.19270154303642031
0.5454191033138401,0.9992857142857143,0.19377516521954183
0.5456318252730109,0.9992857142857143,0.19514551946176803
0.5458447132266875,0.9992857142857143,0.1999411181547906
0.5460577673692428,0.9992857142857143,0.2014223760734229
0.5462709878953533,0.9992857142857143,0.2034187580045009
0.546484375,0.9992857142857143,0.20396382889393483
0.5466979288784681,0.9992857142857143,0.20427098185880224
0.5465207193119624,0.9985714285714286,0.20765826711214302
0.5467344544387954,0.9985714285714286,0.20888834238940462
0.5469483568075117,0.9985714285714286,0.21054163373191878
0.5471624266144814,0.9985714285714286,0.21191055552246923
0.5469851213782302,0.9978571428571429,0.21409818135822647
0.5471993732863298,0.9978571428571429,0.21427745875201665
0.5474137931034483,0.9978571428571429,0.21441335171546078
0.5476283810270482,0.9978571428571429,0.21478107205564148
0.547843137254902,0.9978571428571429,0.2152748248105702
0.5480580619850922,0.9978571428571429,0.21830759061982055
0.5482731554160125,0.9978571428571429,0.21834420897322795
0.5484884177463683,0.9978571428571429,0.21917284328102743
0.5487038491751768,0.9978571428571429,0.22038187539128132
0.5489194499017682,0.9978571428571429,0.22109791100824586
0.5487421383647799,0.9971428571428571,0.221233811129439
0.5485646873771136,0.9964285714285714,0.22342908757616356
0.5487804878048781,0.9964285714285714,0.22356675356535685
0.5486029122392759,0.9957142857142857,0.22363748494309532
0.5488188976377952,0.9957142857142857,0.2245117766118716
0.5486411973217802,0.995,0.22470808367866696
0.5488573680063041,0.995,0.22775137128752
0.5490737091052424,0.995,0.22844749145921758
0.5492902208201893,0.995,0.22860202569089674
0.5495069033530572,0.995,0.22870458315435982
0.5497237569060773,0.995,0.229488155043498
0.5499407816818003,0.995,0.22951068387128426
0.5501579778830964,0.995,0.23011514046869735
0.5499802449624654,0.9942857142857143,0.2302657545421734
0.5501976284584981,0.9942857142857143,0.23144834768705777
0.5504151838671412,0.9942857142857143,0.2315572997085954
0.5506329113924051,0.9942857142857143,0.2317063316762738
0.5508508112386229,0.9942857142857143,0.23178011537416215
0.5510688836104513,0.9942857142857143,0.23197781327416664
0.5508910891089109,0.9935714285714285,0.2332988988312603
0.5511093502377179,0.9935714285714285,0.2337948465096296
0.5513277843836702,0.9935714285714285,0.23491807850194626
0.5515463917525774,0.9935714285714285,0.23522363446378047
0.5517651725505752,0.9935714285714285,0.23634228853584635
0.551984126984127,0.9935714285714285,0.23749266422610366
0.5518062723302898,0.9928571428571429,0.23754695617172236
0.5520254169976172,0.9928571428571429,0.24039652786058535
0.5522447357965833,0.9928571428571429,0.24080123412375248
0.5520667726550079,0.9921428571428571,0.2408720441480323
0.5522862823061631,0.9921428571428571,0.24256875238024694
0.5525059665871122,0.9921428571428571,0.24370638347117168
0.5527258257063271,0.9921428571428571,0.24544305360517518
0.5529458598726115,0.9921428571428571,0.24558022374790056
0.5527678215850259,0.9914285714285714,0.2459428463366666
0.552988047808765,0.9914285714285714,0.246638498152962
