precision,recall,threshold
0.5351681957186545,1.0,0.026125733
0.5353728489483748,1.0,0.029118689
0.5355776587605203,1.0,0.029753197
0.5357826253348641,1.0,0.03156111
0.5359877488514548,1.0,0.03231496
0.5361930294906166,1.0,0.034662202
0.5363984674329502,1.0,0.034721997
0.536604062859333,1.0,0.035911776
0.5368098159509203,1.0,0.03616248
0.5370157268891446,1.0,0.036721777
0.5372217958557176,1.0,0.0378151
0.5374280230326296,1.0,0.037821494
0.5376344086021505,1.0,0.038562275
0.5378409527468305,1.0,0.040232215
0.5380476556495004,1.0,0.040622313
0.5382545174932718,1.0,0.041232035
0.5384615384615384,1.0,0.041981056
0.5386687187379762,1.0,0.04208074
0.5388760585065435,1.0,0.04260339
0.5390835579514824,1.0,0.042977992
0.539291217257319,1.0,0.04355322
0.5394990366088632,1.0,0.044002
0.5397070161912105,1.0,0.044841908
0.5399151561897416,1.0,0.046068635
0.5401234567901234,1.0,0.046309926
0.5403319181783095,1.0,0.046389144
0.5405405405405406,1.0,0.04816842
0.540749324063345,1.0,0.05117364
0.5409582689335394,1.0,0.05614719
0.5411673753382296,1.0,0.056728467
0.5413766434648105,1.0,0.064825475
0.5415860735009671,1.0,0.06940019
0.541795665634675,1.0,0.07165897
0.5420054200542005,1.0,0.07207447
0.5422153369481022,1.0,0.07212695
0.5424254165052306,1.0,0.07215422
0.5426356589147286,1.0,0.074398436
0.5428460643660333,1.0,0.07473953
0.5426687354538402,0.9992857142857143,0.077406794
0.5428793170353123,0.9992857142857143,0.07807478
0.5430900621118012,0.9992857142857143,0.08096523
0.5433009708737864,0.9992857142857143,0.08129565
0.5435120435120435,0.9992857142857143,0.082805306
0.5437232802176448,0.9992857142857143,0.08465216
0.5439346811819595,0.9992857142857143,0.08593721
0.544146246596655,0.9992857142857143,0.08596394
0.5443579766536965,0.9992857142857143,0.08599292
0.5445698715453484,0.9992857142857143,0.087376826
0.5447819314641744,0.9992857142857143,0.08755788
0.5449941566030385,0.9992857142857143,0.0892312
0.5452065471551052,0.9992857142857143,0.08935367
0.5450292397660819,0.9985714285714286,0.08953972
0.5448517940717629,0.9978571428571429,0.09081339
0.5450643776824035,0.9978571428571429,0.0938975
0.5452771272443404,0.9978571428571429,0.094286084
0.5454900429519719,0.9978571428571429,0.09606353
0.545703125,0.9978571428571429,0.096145116
0.545916373583431,0.9978571428571429,0.09664922
0.5461297888975762,0.9978571428571429,0.09673089
0.5463433711380524,0.9978571428571429,0.097348325
0.5465571205007824,0.9978571428571429,0.0984244
0.546771037181996,0.9978571428571429,0.09875968
0.5469851213782302,0.9978571428571429,0.100805834
0.5471993732863298,0.9978571428571429,0.10202895
0.5474137931034483,0.9978571428571429,0.102036886
0.5476283810270482,0.9978571428571429,0.102951355
0.5474509803921569,0.9971428571428571,0.10312346
0.5476657512750098,0.9971428571428571,0.10319332
0.5474882260596546,0.9964285714285714,0.10512586
0.5477031802120141,0.9964285714285714,0.105444014
0.5479183032207384,0.9964285714285714,0.10588877
0.5481335952848723,0.9964285714285714,0.10664579
0.5483490566037735,0.9964285714285714,0.107418776
0.5485646873771136,0.9964285714285714,0.10778066
0.5487804878048781,0.9964285714285714,0.10824731
0.5489964580873672,0.9964285714285714,0.10858752
0.5488188976377952,0.9957142857142857,0.10862936
0.5490350531705396,0.9957142857142857,0.10992714
0.5492513790386131,0.9957142857142857,0.1104039
0.5490737091052424,0.995,0.11186412
0.5492902208201893,0.995,0.112122424
0.5495069033530572,0.995,0.114978515
0.5493291239147593,0.9942857142857143,0.11717107
0.5495459928938018,0.9942857142857143,0.11724414
0.5497630331753555,0.9942857142857143,0.11784026
0.5499802449624654,0.9942857142857143,0.11895378
0.5501976284584981,0.9942857142857143,0.11901479
0.55001977066034,0.9935714285714285,0.119831175
0.5502373417721519,0.9935714285714285,0.12134573
0.5504550850811238,0.9935714285714285,0.121749036
0.5506730007917656,0.9935714285714285,0.1221634
0.5504950495049505,0.9928571428571429,0.12270652
0.5503169572107766,0.9921428571428571,0.12307857
